order_id,customer_name,product_name,category,quantity,unit_price,region,country,order_date,revenue,profit
ORD00482,Cynthia Carter,Monitor,Accessories,7,512.53,East,Myanmar,2026-05-28,3587.71,1076.3129999999999
ORD00483,Nathaniel Schultz,Mouse,Electronics,3,329.38,North,Switzerland,2026-01-27,988.14,296.442
ORD00484,Edwin Thompson,Mouse,Accessories,3,1012.26,East,Congo,2026-07-10,3036.7799999999997,911.0339999999999
ORD00485,Sherry Davis,Tablet,Accessories,9,940.51,North,Romania,2026-02-28,8464.59,2539.377
ORD00486,John Smith,Keyboard,Accessories,5,1199.37,West,Spain,2026-05-16,5996.849999999999,1799.0549999999998
ORD00487,William Sherman,Tablet,Accessories,1,179.33,East,Montenegro,2026-04-16,179.33,53.799
ORD00488,Alicia Scott,Keyboard,Electronics,5,1382.59,North,Uruguay,2026-05-04,6912.95,2073.8849999999998
ORD00489,Cesar Gallagher,Keyboard,Electronics,5,385.5,West,Kyrgyz Republic,2026-05-03,1927.5,578.25
ORD00490,Micheal Harper,Monitor,Accessories,2,1280.58,West,France,2026-03-01,2561.16,768.348
ORD00491,Ann Williams,Laptop,Accessories,8,592.58,West,Tuvalu,2026-02-18,4740.64,1422.192
ORD00492,Nathan Newman,Monitor,Accessories,4,762.96,South,Comoros,2026-03-26,3051.84,915.552
ORD00493,Alexis Rivas,Tablet,Electronics,7,801.37,South,North Macedonia,2026-04-27,5609.59,1682.877
ORD00494,Elizabeth Moore,Laptop,Accessories,8,875.54,West,Netherlands,2026-04-03,7004.32,2101.296
ORD00495,Julia Reynolds,Laptop,Accessories,7,1346.6,West,Vietnam,2026-07-11,9426.199999999999,2827.8599999999997
ORD00496,Thomas Carter,Phone,Electronics,9,1472.39,East,Fiji,2026-01-31,13251.51,3975.453
ORD00497,Thomas Moore,Keyboard,Electronics,6,407.75,North,Turkey,2026-02-25,2446.5,733.9499999999999
ORD00498,Susan Murillo,Monitor,Electronics,3,173.83,South,Benin,2026-01-21,521.49,156.447
ORD00499,Lori Weiss,Laptop,Accessories,6,387.36,North,Papua New Guinea,2026-06-03,2324.16,697.2479999999999
ORD00500,Kathy Farmer,Phone,Electronics,8,714.72,West,Colombia,2026-01-13,5717.76,1715.328
